,날짜,구,생활인구수,유동인구수,전체점포수,프랜차이즈점포수,일반점포수,확진자수
2653,2020-05-17,용산구,265660.309,192016.25,18924,1183,17741,0
2654,2020-05-17,은평구,472309.5762,357076.6667,18350,1572,16778,0
2655,2020-05-17,종로구,230015.9077,164936.6667,25318,1608,23710,1
2656,2020-05-17,중구,180740.0777,136803.3333,40015,2062,37953,0
2657,2020-05-17,중랑구,374715.8599,307754.1667,16180,1286,14894,0
2658,2020-05-18,강남구,856748.7849,632328.3333,55675,4353,51322,0
2659,2020-05-18,강동구,510677.4198,328779.1667,20935,1897,19038,0
2660,2020-05-18,강북구,303606.3241,233437.9167,13461,1066,12395,0
2661,2020-05-18,강서구,545473.901,440635.8333,26009,2632,23377,1
2662,2020-05-18,관악구,484755.3659,389083.3333,19710,1903,17807,0
2663,2020-05-18,광진구,372161.7366,281001.6667,18984,1668,17316,0
2664,2020-05-18,구로구,398555.0877,360212.5,22249,1798,20451,1
2665,2020-05-18,금천구,236640.6208,240222.9167,15627,1271,14356,0
2666,2020-05-18,노원구,526772.577,390617.9167,18235,1866,16369,0
2667,2020-05-18,도봉구,280551.5647,235089.1667,11723,983,10740,0
2668,2020-05-18,동대문구,362330.8622,293239.5833,21157,1473,19684,0
2669,2020-05-18,동작구,402633.7096,311922.9167,15784,1570,14214,0
2670,2020-05-18,마포구,457320.1154,342600.8333,28401,2400,26001,0
2671,2020-05-18,서대문구,370285.4941,253384.1667,15007,1489,13518,0
2672,2020-05-18,서초구,602728.9404,436693.3333,36373,2535,33838,0
2673,2020-05-18,성동구,351851.7493,264045,17062,1322,15740,0
2674,2020-05-18,성북구,434441.8018,337014.1667,17151,1584,15567,1
2675,2020-05-18,송파구,756430.1366,523701.25,37428,3169,34259,1
2676,2020-05-18,양천구,402977.9416,321410.4167,18372,1663,16709,2
2677,2020-05-18,영등포구,477983.3967,413208.3333,27173,2259,24914,1
2678,2020-05-18,용산구,287812.0564,213221.6667,18924,1183,17741,0
2679,2020-05-18,은평구,446310.874,328113.3333,18350,1572,16778,0
2680,2020-05-18,종로구,291265.3162,235516.25,25318,1608,23710,0
2681,2020-05-18,중구,278825.568,247507.5,40015,2062,37953,0
2682,2020-05-18,중랑구,358408.064,289263.3333,16180,1286,14894,0
2683,2020-05-19,강남구,866455.0765,637887.9167,55675,4353,51322,1
2684,2020-05-19,강동구,509741.5115,327868.3333,20935,1897,19038,1
2685,2020-05-19,강북구,303712.6619,233452.9167,13461,1066,12395,1
2686,2020-05-19,강서구,544462.3296,439340.4167,26009,2632,23377,0
2687,2020-05-19,관악구,484616.0489,388412.9167,19710,1903,17807,0
2688,2020-05-19,광진구,371055.7451,281102.5,18984,1668,17316,0
2689,2020-05-19,구로구,399280.4064,358600,22249,1798,20451,0
2690,2020-05-19,금천구,239721.9885,239184.5833,15627,1271,14356,0
2691,2020-05-19,노원구,526267.3972,390073.3333,18235,1866,16369,0
2692,2020-05-19,도봉구,279915.18,233502.5,11723,983,10740,1
2693,2020-05-19,동대문구,362350.5624,292803.75,21157,1473,19684,0
2694,2020-05-19,동작구,402080.7898,311977.5,15784,1570,14214,0
2695,2020-05-19,마포구,460862.4459,343892.9167,28401,2400,26001,0
2696,2020-05-19,서대문구,372038.6769,253420,15007,1489,13518,0
2697,2020-05-19,서초구,607038.6005,438412.9167,36373,2535,33838,1
2698,2020-05-19,성동구,352594.0741,264143.3333,17062,1322,15740,0
2699,2020-05-19,성북구,434178.9199,336620.4167,17151,1584,15567,0
2700,2020-05-19,송파구,758872.3198,524766.6667,37428,3169,34259,0
2701,2020-05-19,양천구,403195.5651,321209.5833,18372,1663,16709,0
2702,2020-05-19,영등포구,480319.2344,413371.25,27173,2259,24914,0
2703,2020-05-19,용산구,288798.2364,213480.8333,18924,1183,17741,4
2704,2020-05-19,은평구,443679.1466,326672.0833,18350,1572,16778,0
2705,2020-05-19,종로구,297482.0339,240171.25,25318,1608,23710,0
2706,2020-05-19,중구,284596.9185,250867.9167,40015,2062,37953,0
2707,2020-05-19,중랑구,357841.147,288389.1667,16180,1286,14894,0
2708,2020-05-20,강남구,865730.877,637727.0833,55675,4353,51322,0
2709,2020-05-20,강동구,506143.9405,326231.25,20935,1897,19038,0
2710,2020-05-20,강북구,299927.8742,229770,13461,1066,12395,0
2711,2020-05-20,강서구,542239.6575,436832.0833,26009,2632,23377,0
2712,2020-05-20,관악구,480839.0709,385680,19710,1903,17807,0
2713,2020-05-20,광진구,369225.597,279607.0833,18984,1668,17316,0
2714,2020-05-20,구로구,393735.8207,355188.3333,22249,1798,20451,0
2715,2020-05-20,금천구,235423.1466,237180,15627,1271,14356,0
2716,2020-05-20,노원구,522667.425,386430.4167,18235,1866,16369,0
2717,2020-05-20,도봉구,278332.3561,231534.5833,11723,983,10740,1
2718,2020-05-20,동대문구,362251.3731,292558.75,21157,1473,19684,0
2719,2020-05-20,동작구,399460.5052,310874.1667,15784,1570,14214,1
2720,2020-05-20,마포구,463071.439,346172.0833,28401,2400,26001,0
2721,2020-05-20,서대문구,370717.1511,253019.1667,15007,1489,13518,0
2722,2020-05-20,서초구,608597.0826,440226.6667,36373,2535,33838,0
2723,2020-05-20,성동구,352219.3439,264803.75,17062,1322,15740,0
2724,2020-05-20,성북구,431439.9494,335312.0833,17151,1584,15567,0
2725,2020-05-20,송파구,756774.6397,522247.5,37428,3169,34259,0
2726,2020-05-20,양천구,399040.6075,318538.3333,18372,1663,16709,1
2727,2020-05-20,영등포구,480871.1025,414266.6667,27173,2259,24914,0
2728,2020-05-20,용산구,290680.9208,215202.5,18924,1183,17741,0
2729,2020-05-20,은평구,441104.3983,323332.9167,18350,1572,16778,0
2730,2020-05-20,종로구,303766.7525,245082.9167,25318,1608,23710,0
2731,2020-05-20,중구,289275.4287,254024.1667,40015,2062,37953,0
2732,2020-05-20,중랑구,353405.8734,285187.0833,16180,1286,14894,1
2733,2020-05-21,강남구,863418.9442,602860.8333,55675,4353,51322,0
2734,2020-05-21,강동구,504694.2711,312727.0833,20935,1897,19038,0
2735,2020-05-21,강북구,298700.5174,220815,13461,1066,12395,0
2736,2020-05-21,강서구,541066.3893,418723.75,26009,2632,23377,0
2737,2020-05-21,관악구,478229.8304,370493.3333,19710,1903,17807,1
2738,2020-05-21,광진구,367770.8611,268821.25,18984,1668,17316,1
2739,2020-05-21,구로구,392111.9528,339526.25,22249,1798,20451,0
2740,2020-05-21,금천구,232726.4024,225056.25,15627,1271,14356,0
2741,2020-05-21,노원구,520266.187,372028.3333,18235,1866,16369,1
2742,2020-05-21,도봉구,277015.6734,222549.1667,11723,983,10740,0
2743,2020-05-21,동대문구,360851.8959,279431.6667,21157,1473,19684,0
2744,2020-05-21,동작구,398251.4073,298194.1667,15784,1570,14214,0
2745,2020-05-21,마포구,462088.1882,330330.4167,28401,2400,26001,0
2746,2020-05-21,서대문구,369361.1865,243077.9167,15007,1489,13518,0
2747,2020-05-21,서초구,606583.3423,417000.4167,36373,2535,33838,0
2748,2020-05-21,성동구,351850.0849,252252.9167,17062,1322,15740,0
2749,2020-05-21,성북구,429283.6204,321329.5833,17151,1584,15567,0
2750,2020-05-21,송파구,754662.842,499704.1667,37428,3169,34259,0
2751,2020-05-21,양천구,395935.6732,306156.25,18372,1663,16709,0
2752,2020-05-21,영등포구,479686.9301,393252.0833,27173,2259,24914,0
2753,2020-05-21,용산구,290389.5525,204817.0833,18924,1183,17741,0
2754,2020-05-21,은평구,438818.6314,310941.6667,18350,1572,16778,0
2755,2020-05-21,종로구,303119.5201,229678.75,25318,1608,23710,0
2756,2020-05-21,중구,289585.4606,237007.0833,40015,2062,37953,0
2757,2020-05-21,중랑구,351577.65,274266.6667,16180,1286,14894,0
2758,2020-05-22,강남구,863123.5902,633515.8333,55675,4353,51322,0
2759,2020-05-22,강동구,504459.4586,326292.0833,20935,1897,19038,1
2760,2020-05-22,강북구,299035.6252,229614.5833,13461,1066,12395,0
2761,2020-05-22,강서구,541636.6577,435250,26009,2632,23377,0
2762,2020-05-22,관악구,480578.345,384717.5,19710,1903,17807,0
2763,2020-05-22,광진구,370433.3692,280502.5,18984,1668,17316,0
2764,2020-05-22,구로구,392129.0776,352905.4167,22249,1798,20451,0
2765,2020-05-22,금천구,232480.5178,233984.1667,15627,1271,14356,0
2766,2020-05-22,노원구,521084.4679,386472.5,18235,1866,16369,0
2767,2020-05-22,도봉구,277287.387,230298.3333,11723,983,10740,0
2768,2020-05-22,동대문구,361242.945,291113.3333,21157,1473,19684,0
2769,2020-05-22,동작구,398538.3169,310302.5,15784,1570,14214,0
2770,2020-05-22,마포구,463386.6043,346583.75,28401,2400,26001,0
2771,2020-05-22,서대문구,367876.7274,251976.25,15007,1489,13518,0
2772,2020-05-22,서초구,607560.0505,439819.1667,36373,2535,33838,1
2773,2020-05-22,성동구,352616.4101,263629.1667,17062,1322,15740,0
2774,2020-05-22,성북구,429673.8246,333056.6667,17151,1584,15567,0
2775,2020-05-22,송파구,755492.7851,522575,37428,3169,34259,0
2776,2020-05-22,양천구,397428.712,318366.6667,18372,1663,16709,0
2777,2020-05-22,영등포구,476720.4394,410735.4167,27173,2259,24914,0
2778,2020-05-22,용산구,290176.5514,213568.75,18924,1183,17741,0
2779,2020-05-22,은평구,440512.1459,322650.4167,18350,1572,16778,0
2780,2020-05-22,종로구,300367.7304,239618.3333,25318,1608,23710,0
2781,2020-05-22,중구,286246.9072,249682.5,40015,2062,37953,0
2782,2020-05-22,중랑구,352291.9309,284204.1667,16180,1286,14894,1
2783,2020-05-23,강남구,737668.3631,513112.9167,55675,4353,51322,0
2784,2020-05-23,강동구,511585.4598,334710.8333,20935,1897,19038,1
2785,2020-05-23,강북구,307758.6333,239863.75,13461,1066,12395,1
2786,2020-05-23,강서구,541290.0035,438502.9167,26009,2632,23377,0
2787,2020-05-23,관악구,499783.0979,405288.3333,19710,1903,17807,1
2788,2020-05-23,광진구,380437.9304,291074.5833,18984,1668,17316,0
2789,2020-05-23,구로구,375460.3048,341603.75,22249,1798,20451,0
2790,2020-05-23,금천구,204738.124,201195.4167,15627,1271,14356,0
2791,2020-05-23,노원구,535312.9009,406912.0833,18235,1866,16369,1
2792,2020-05-23,도봉구,287844.3296,244221.6667,11723,983,10740,0
2793,2020-05-23,동대문구,355540.0659,286530.8333,21157,1473,19684,0
2794,2020-05-23,동작구,404288.3008,316309.1667,15784,1570,14214,0
2795,2020-05-23,마포구,446702.6949,329100.4167,28401,2400,26001,0
2796,2020-05-23,서대문구,348659.2984,246812.0833,15007,1489,13518,0
2797,2020-05-23,서초구,540025.5522,375848.75,36373,2535,33838,0
2798,2020-05-23,성동구,333727.2931,244828.3333,17062,1322,15740,0
2799,2020-05-23,성북구,432613.888,338837.5,17151,1584,15567,0
2800,2020-05-23,송파구,746854.2542,513858.3333,37428,3169,34259,0
2801,2020-05-23,양천구,407754.9119,333260,18372,1663,16709,0
2802,2020-05-23,영등포구,427552.0677,356445.8333,27173,2259,24914,0
2803,2020-05-23,용산구,271422.7158,196636.25,18924,1183,17741,0
2804,2020-05-23,은평구,459205.2361,343660,18350,1572,16778,0
2805,2020-05-23,종로구,253789.7796,186494.1667,25318,1608,23710,0
2806,2020-05-23,중구,208771.8786,161204.5833,40015,2062,37953,0
2807,2020-05-23,중랑구,364297.6428,297424.1667,16180,1286,14894,1
2808,2020-05-23,중랑구,364297.6428,297424.1667,16180,1286,14894,1
2809,2020-05-24,강남구,685776.1103,469000,55675,4353,51322,0
2810,2020-05-24,강동구,522725.2287,341462.9167,20935,1897,19038,0
2811,2020-05-24,강북구,318230.1119,249040.4167,13461,1066,12395,2
2812,2020-05-24,강서구,549946.5043,445419.1667,26009,2632,23377,0
2813,2020-05-24,관악구,514211.736,417121.25,19710,1903,17807,1
2814,2020-05-24,광진구,381401.0043,292827.5,18984,1668,17316,0
2815,2020-05-24,구로구,384744.9686,348042.9167,22249,1798,20451,0
2816,2020-05-24,금천구,206692.8733,202926.6667,15627,1271,14356,0
2817,2020-05-24,노원구,547195.8282,417602.5,18235,1866,16369,0
2818,2020-05-24,도봉구,294870.6711,253801.25,11723,983,10740,0
2819,2020-05-24,동대문구,356491.5301,288510.4167,21157,1473,19684,0
2820,2020-05-24,동작구,408135.3593,319370.8333,15784,1570,14214,0
2821,2020-05-24,마포구,436199.0599,319870,28401,2400,26001,0
2822,2020-05-24,서대문구,351079.0301,248940.8333,15007,1489,13518,0
2823,2020-05-24,서초구,508227.2007,348790.4167,36373,2535,33838,0
2824,2020-05-24,성동구,328018.1053,239163.3333,17062,1322,15740,1
2825,2020-05-24,성북구,443493.6411,348662.5,17151,1584,15567,0
2826,2020-05-24,송파구,743173.0898,511570.8333,37428,3169,34259,0
2827,2020-05-24,양천구,414056.1344,341516.25,18372,1663,16709,0
2828,2020-05-24,영등포구,417999.5675,347150.4167,27173,2259,24914,2
2829,2020-05-24,용산구,266832.5361,192224.1667,18924,1183,17741,0
2830,2020-05-24,은평구,471138.1643,356067.0833,18350,1572,16778,0
2831,2020-05-24,종로구,231058.909,164913.75,25318,1608,23710,0
2832,2020-05-24,중구,181155.5743,136349.5833,40015,2062,37953,0
2833,2020-05-24,중랑구,374690.7146,307388.3333,16180,1286,14894,1
2834,2020-05-25,강남구,856844.3607,632594.5833,55675,4353,51322,0
2835,2020-05-25,강동구,505592.4498,325635.4167,20935,1897,19038,1
2836,2020-05-25,강북구,300114.8061,230502.9167,13461,1066,12395,0
2837,2020-05-25,강서구,544477.948,437710,26009,2632,23377,1
2838,2020-05-25,관악구,483355.3921,385203.75,19710,1903,17807,0
2839,2020-05-25,광진구,369039.9592,279020.4167,18984,1668,17316,0
2840,2020-05-25,구로구,394902.0311,356221.6667,22249,1798,20451,1
2841,2020-05-25,금천구,236318.4089,238771.6667,15627,1271,14356,0
2842,2020-05-25,노원구,524223.9571,386811.6667,18235,1866,16369,1
2843,2020-05-25,도봉구,278618.5832,231792.5,11723,983,10740,1
2844,2020-05-25,동대문구,362300.8969,291856.25,21157,1473,19684,0
2845,2020-05-25,동작구,399622.3859,309550.4167,15784,1570,14214,0
2846,2020-05-25,마포구,460160.6997,344096.6667,28401,2400,26001,0
2847,2020-05-25,서대문구,370540.2217,252551.6667,15007,1489,13518,0
2848,2020-05-25,서초구,602050.5877,436247.9167,36373,2535,33838,0
2849,2020-05-25,성동구,350895.1824,263062.5,17062,1322,15740,3
2850,2020-05-25,성북구,432087.0952,334925.8333,17151,1584,15567,0
2851,2020-05-25,송파구,755146.2151,520700,37428,3169,34259,0
2852,2020-05-25,양천구,398900.7425,318093.3333,18372,1663,16709,0
2853,2020-05-25,영등포구,478493.7074,413287.9167,27173,2259,24914,0
2854,2020-05-25,용산구,288984.3709,213196.25,18924,1183,17741,0
2855,2020-05-25,은평구,442205.5848,323132.9167,18350,1572,16778,0
2856,2020-05-25,종로구,297895.2731,241026.25,25318,1608,23710,0
2857,2020-05-25,중구,284738.5043,255762.5,40015,2062,37953,0
2858,2020-05-25,중랑구,355271.6141,285895.4167,16180,1286,14894,0
2859,2020-05-26,강남구,869447.8026,638165.4167,55675,4353,51322,0
2860,2020-05-26,강동구,504705.0085,324722.0833,20935,1897,19038,0
2861,2020-05-26,강북구,299026.7665,229645,13461,1066,12395,0
2862,2020-05-26,강서구,543705.7415,435492.9167,26009,2632,23377,3
2863,2020-05-26,관악구,484408.0367,384705.8333,19710,1903,17807,1
2864,2020-05-26,광진구,367242.6114,277741.25,18984,1668,17316,0
2865,2020-05-26,구로구,392661.4668,353747.5,22249,1798,20451,1
2866,2020-05-26,금천구,235996.801,237053.75,15627,1271,14356,1
2867,2020-05-26,노원구,522831.8918,386123.3333,18235,1866,16369,1
2868,2020-05-26,도봉구,277127.3145,230491.25,11723,983,10740,1
2869,2020-05-26,동대문구,361785.872,291202.9167,21157,1473,19684,0
2870,2020-05-26,동작구,397430.2336,309728.3333,15784,1570,14214,0
2871,2020-05-26,마포구,462390.0229,344157.5,28401,2400,26001,0
2872,2020-05-26,서대문구,372196.0405,253537.9167,15007,1489,13518,0
2873,2020-05-26,서초구,606975.0996,438636.25,36373,2535,33838,0
2874,2020-05-26,성동구,350523.8185,263142.9167,17062,1322,15740,8
2875,2020-05-26,성북구,432084.2561,334379.5833,17151,1584,15567,0
2876,2020-05-26,송파구,756396.9726,520099.1667,37428,3169,34259,0
2877,2020-05-26,양천구,397780.8182,317621.6667,18372,1663,16709,0
2878,2020-05-26,영등포구,481467.8327,412646.25,27173,2259,24914,0
2879,2020-05-26,용산구,290484.2675,215427.0833,18924,1183,17741,0
2880,2020-05-26,은평구,440889.5848,322164.1667,18350,1572,16778,2
2881,2020-05-26,종로구,301435.0498,243273.75,25318,1608,23710,0
2882,2020-05-26,중구,289586.8878,257884.1667,40015,2062,37953,0
2883,2020-05-26,중랑구,353076.3309,284370.4167,16180,1286,14894,1
2884,2020-05-27,강남구,867542.2868,638114.1667,55675,4353,51322,0
2885,2020-05-27,강동구,504337.1824,323881.25,20935,1897,19038,1
2886,2020-05-27,강북구,298537.6557,228959.1667,13461,1066,12395,1
2887,2020-05-27,강서구,542009.3093,434920,26009,2632,23377,4
2888,2020-05-27,관악구,481888.9628,383713.3333,19710,1903,17807,2
2889,2020-05-27,광진구,369160.3037,278562.0833,18984,1668,17316,1
2890,2020-05-27,구로구,392873.4242,353895.4167,22249,1798,20451,3
2891,2020-05-27,금천구,235128.8615,236286.25,15627,1271,14356,0
2892,2020-05-27,노원구,522056.1945,385117.9167,18235,1866,16369,0
2893,2020-05-27,도봉구,276836.2831,230144.5833,11723,983,10740,0
2894,2020-05-27,동대문구,362274.5846,291000.4167,21157,1473,19684,0
2895,2020-05-27,동작구,398479.6291,309286.6667,15784,1570,14214,0
2896,2020-05-27,마포구,463490.5757,345868.3333,28401,2400,26001,1
2897,2020-05-27,서대문구,369776.4191,252440.4167,15007,1489,13518,1
2898,2020-05-27,서초구,608237.2808,438865,36373,2535,33838,0
2899,2020-05-27,성동구,350591.8193,263111.6667,17062,1322,15740,3
2900,2020-05-27,성북구,431083.3097,333992.5,17151,1584,15567,0
2901,2020-05-27,송파구,755294.6206,520751.25,37428,3169,34259,1
2902,2020-05-27,양천구,397609.6127,316929.5833,18372,1663,16709,1
2903,2020-05-27,영등포구,482692.9488,413664.1667,27173,2259,24914,1
2904,2020-05-27,용산구,292719.0317,215728.3333,18924,1183,17741,0
2905,2020-05-27,은평구,439645.7053,321258.75,18350,1572,16778,2
2906,2020-05-27,종로구,307102.0369,245778.3333,25318,1608,23710,0
2907,2020-05-27,중구,290852.0226,258081.6667,40015,2062,37953,0
2908,2020-05-27,중랑구,351172.7553,283527.0833,16180,1286,14894,3
2909,2020-05-28,강남구,867910.6907,639043.3333,55675,4353,51322,0
2910,2020-05-28,강동구,502169.6005,324125,20935,1897,19038,0
2911,2020-05-28,강북구,298335.0058,228555,13461,1066,12395,1
2912,2020-05-28,강서구,541691.5052,434377.9167,26009,2632,23377,4
2913,2020-05-28,관악구,480654.6307,382919.1667,19710,1903,17807,0
2914,2020-05-28,광진구,368602.2179,278160.8333,18984,1668,17316,0
2915,2020-05-28,구로구,392389.2551,354054.5833,22249,1798,20451,0
2916,2020-05-28,금천구,235025.8101,235536.25,15627,1271,14356,1
2917,2020-05-28,노원구,522303.4627,384940.4167,18235,1866,16369,0
2918,2020-05-28,도봉구,277076.6201,229912.0833,11723,983,10740,0
2919,2020-05-28,동대문구,361931.9689,290883.3333,21157,1473,19684,0
2920,2020-05-28,동작구,397304.5464,308754.5833,15784,1570,14214,1
2921,2020-05-28,마포구,463890.9725,345889.1667,28401,2400,26001,2
2922,2020-05-28,서대문구,370471.438,252635.4167,15007,1489,13518,2
